election_cycle_id,candidate_id,candidate_name,candidate_name_as_reported,votes,valid_vote_total,share,is_winner,source_document_id,source_locator
toronto_2014,toronto_2014:charles-huang,Charles Huang,Charles Huang,134,981054,0.000136587792313165,false,toronto_2014_official_declaration,PDF pages 2-3 (printed pages 1-2)
toronto_2014,toronto_2014:chinh-huynh,Chinh Huynh,Chinh Huynh,312,981054,0.000318025307475429,false,toronto_2014_official_declaration,PDF pages 2-3 (printed pages 1-2)
toronto_2014,toronto_2014:christina-van-eyck,Christina Van Eyck,Christina Van Eyck,203,981054,0.000206920312235616,false,toronto_2014_official_declaration,PDF pages 2-3 (printed pages 1-2)
toronto_2014,toronto_2014:christopher-ball,Christopher Ball,Christopher Ball,377,981054,0.000384280579866144,false,toronto_2014_official_declaration,PDF pages 2-3 (printed pages 1-2)
toronto_2014,toronto_2014:d-onne-renee,D!ONNE Renée,D!ONNE Renée,323,981054,0.000329237738187704,false,toronto_2014_official_declaration,PDF pages 2-3 (printed pages 1-2)
toronto_2014,toronto_2014:daniel-walker,Daniel Walker,Daniel Walker,162,981054,0.000165128525035319,false,toronto_2014_official_declaration,PDF pages 2-3 (printed pages 1-2)
toronto_2014,toronto_2014:dave-mckay,Dave McKay,Dave McKay,407,981054,0.000414859936354166,false,toronto_2014_official_declaration,PDF pages 2-3 (printed pages 1-2)
toronto_2014,toronto_2014:dewitt-lee,Dewitt Lee,Dewitt Lee,489,981054,0.000498443510754760,false,toronto_2014_official_declaration,PDF pages 2-3 (printed pages 1-2)
toronto_2014,toronto_2014:diana-maxted,Diana Maxted,Diana Maxted,117,981054,0.000119259490303286,false,toronto_2014_official_declaration,PDF pages 2-3 (printed pages 1-2)
toronto_2014,toronto_2014:don-andrews,Don Andrews,Don Andrews,1012,981054,0.001031543625529278,false,toronto_2014_official_declaration,PDF pages 2-3 (printed pages 1-2)
toronto_2014,toronto_2014:donovan-searchwell,Donovan Searchwell,Donovan Searchwell,90,981054,0.000091738069464066,false,toronto_2014_official_declaration,PDF pages 2-3 (printed pages 1-2)
toronto_2014,toronto_2014:erwin-sniedzins,Erwin Sniedzins,Erwin Sniedzins,105,981054,0.000107027747708077,false,toronto_2014_official_declaration,PDF pages 2-3 (printed pages 1-2)
toronto_2014,toronto_2014:frank-burgess,Frank Burgess,Frank Burgess,335,981054,0.000341469480782913,false,toronto_2014_official_declaration,PDF pages 2-3 (printed pages 1-2)
toronto_2014,toronto_2014:gary-mcbean,Gary McBean,Gary McBean,135,981054,0.000137607104196099,false,toronto_2014_official_declaration,PDF pages 2-3 (printed pages 1-2)
toronto_2014,toronto_2014:george-dedopoulos,George Dedopoulos,George Dedopoulos,941,981054,0.000959172481840959,false,toronto_2014_official_declaration,PDF pages 2-3 (printed pages 1-2)
toronto_2014,toronto_2014:himy-syed,Hïmy Syed,Hïmy Syed,465,981054,0.000473980025564342,false,toronto_2014_official_declaration,PDF pages 2-3 (printed pages 1-2)
toronto_2014,toronto_2014:jack-weenen,Jack Weenen,Jack Weenen,52,981054,0.000053004217912572,false,toronto_2014_official_declaration,PDF pages 2-3 (printed pages 1-2)
toronto_2014,toronto_2014:jamie-shannon,Jamie Shannon,Jamie Shannon,156,981054,0.000159012653737715,false,toronto_2014_official_declaration,PDF pages 2-3 (printed pages 1-2)
toronto_2014,toronto_2014:jeff-billard,Jeff Billard,Jeff Billard,288,981054,0.000293561822285012,false,toronto_2014_official_declaration,PDF pages 2-3 (printed pages 1-2)
toronto_2014,toronto_2014:jim-ruel,Jim Ruel,Jim Ruel,110,981054,0.000112124307122748,false,toronto_2014_official_declaration,PDF pages 2-3 (printed pages 1-2)
toronto_2014,toronto_2014:jon-karsemeyer,Jon Karsemeyer,Jon Karsemeyer,232,981054,0.000236480356840704,false,toronto_2014_official_declaration,PDF pages 2-3 (printed pages 1-2)
toronto_2014,toronto_2014:jonathan-bliguin,Jonathan Bliguin,Jonathan Bliguin,207,981054,0.000210997559767352,false,toronto_2014_official_declaration,PDF pages 2-3 (printed pages 1-2)
toronto_2014,toronto_2014:jonathan-glaister,Jonathan Glaister,Jonathan Glaister,748,981054,0.000762445288434684,false,toronto_2014_official_declaration,PDF pages 2-3 (printed pages 1-2)
toronto_2014,toronto_2014:josh-rachlis,Josh Rachlis,Josh Rachlis,201,981054,0.000204881688469748,false,toronto_2014_official_declaration,PDF pages 2-3 (printed pages 1-2)
toronto_2014,toronto_2014:kevin-clarke,Kevin Clarke,Kevin Clarke,547,981054,0.000557563599964936,false,toronto_2014_official_declaration,PDF pages 2-3 (printed pages 1-2)
toronto_2014,toronto_2014:klim-khomenko,Klim Khomenko,Klim Khomenko,186,981054,0.000189592010225737,false,toronto_2014_official_declaration,PDF pages 2-3 (printed pages 1-2)
toronto_2014,toronto_2014:lee-romanov,Lee Romanov,Lee Romanov,271,981054,0.000276233520275133,false,toronto_2014_official_declaration,PDF pages 2-3 (printed pages 1-2)
toronto_2014,toronto_2014:leo-gambin,Leo Gambin,Leo Gambin,165,981054,0.000168186460684121,false,toronto_2014_official_declaration,PDF pages 2-3 (printed pages 1-2)
toronto_2014,toronto_2014:mark-cidade,Mark Cidade,Mark Cidade,453,981054,0.000461748282969133,false,toronto_2014_official_declaration,PDF pages 2-3 (printed pages 1-2)
toronto_2014,toronto_2014:matt-mernagh,Matt Mernagh,Matt Mernagh,102,981054,0.000103969812059275,false,toronto_2014_official_declaration,PDF pages 2-3 (printed pages 1-2)
toronto_2014,toronto_2014:matthew-crack,Matthew Crack,Matthew Crack,366,981054,0.000373068149153869,false,toronto_2014_official_declaration,PDF pages 2-3 (printed pages 1-2)
toronto_2014,toronto_2014:matthew-wong,Matthew Wong,Matthew Wong,491,981054,0.000500482134520628,false,toronto_2014_official_declaration,PDF pages 2-3 (printed pages 1-2)
toronto_2014,toronto_2014:michael-gordon,Michael Gordon,Michael Gordon,388,981054,0.000395493010578419,false,toronto_2014_official_declaration,PDF pages 2-3 (printed pages 1-2)
toronto_2014,toronto_2014:michael-nicula,Michael Nicula,Michael Nicula,145,981054,0.000147800223025440,false,toronto_2014_official_declaration,PDF pages 2-3 (printed pages 1-2)
toronto_2014,toronto_2014:michael-tasevski,Michael Tasevski,Michael Tasevski,319,981054,0.000325160490655968,false,toronto_2014_official_declaration,PDF pages 2-3 (printed pages 1-2)
toronto_2014,toronto_2014:michael-tramov,Michael Tramov,Michael Tramov,560,981054,0.000570814654443079,false,toronto_2014_official_declaration,PDF pages 2-3 (printed pages 1-2)
toronto_2014,toronto_2014:mike-gallay,Mike Gallay,Mike Gallay,570,981054,0.000581007773272419,false,toronto_2014_official_declaration,PDF pages 2-3 (printed pages 1-2)
toronto_2014,toronto_2014:mohammad-okhovat,Mohammad Okhovat,Mohammad Okhovat,318,981054,0.000324141178773034,false,toronto_2014_official_declaration,PDF pages 2-3 (printed pages 1-2)
toronto_2014,toronto_2014:monowar-hossain,Monowar Hossain,Monowar Hossain,614,981054,0.000625857496121518,false,toronto_2014_official_declaration,PDF pages 2-3 (printed pages 1-2)
toronto_2014,toronto_2014:morgan-baskin,Morgan Baskin,Morgan Baskin,1009,981054,0.001028485689880475,false,toronto_2014_official_declaration,PDF pages 2-3 (printed pages 1-2)
toronto_2014,toronto_2014:oweka-arac-ongwen,Oweka-Arac Ongwen,Oweka-Arac Ongwen,56,981054,0.000057081465444308,false,toronto_2014_official_declaration,PDF pages 2-3 (printed pages 1-2)
toronto_2014,toronto_2014:pat-roberge,Pat Roberge,Pat Roberge,273,981054,0.000278272144041001,false,toronto_2014_official_declaration,PDF pages 2-3 (printed pages 1-2)
toronto_2014,toronto_2014:radu-popescu,Radu Popescu,Radu Popescu,233,981054,0.000237499668723638,false,toronto_2014_official_declaration,PDF pages 2-3 (printed pages 1-2)
toronto_2014,toronto_2014:ram-narula,Ram Narula,Ram Narula,156,981054,0.000159012653737715,false,toronto_2014_official_declaration,PDF pages 2-3 (printed pages 1-2)
toronto_2014,toronto_2014:ramnarine-tiwari,Ramnarine Tiwari,Ramnarine Tiwari,1008,981054,0.001027466377997541,false,toronto_2014_official_declaration,PDF pages 2-3 (printed pages 1-2)
toronto_2014,toronto_2014:ratan-wadhwa,Ratan Wadhwa,Ratan Wadhwa,73,981054,0.000074409767454187,false,toronto_2014_official_declaration,PDF pages 2-3 (printed pages 1-2)
toronto_2014,toronto_2014:rene-viau,René Viau,René Viau,69,981054,0.000070332519922451,false,toronto_2014_official_declaration,PDF pages 2-3 (printed pages 1-2)
toronto_2014,toronto_2014:robb-johannes,Robb Johannes,Robb Johannes,756,981054,0.000770599783498156,false,toronto_2014_official_declaration,PDF pages 2-3 (printed pages 1-2)
toronto_2014,toronto_2014:rocco-di-paola,Rocco Di Paola,Rocco Di Paola,1557,981054,0.001587068601728345,false,toronto_2014_official_declaration,PDF pages 2-3 (printed pages 1-2)
toronto_2014,toronto_2014:russell-saunders,Russell Saunders,Russell Saunders,134,981054,0.000136587792313165,false,toronto_2014_official_declaration,PDF pages 2-3 (printed pages 1-2)
toronto_2014,toronto_2014:said-aly,Said Aly,Said Aly,800,981054,0.000815449506347255,false,toronto_2014_official_declaration,PDF pages 2-3 (printed pages 1-2)
toronto_2014,toronto_2014:sam-surendran,Sam Surendran,Sam Surendran,569,981054,0.000579988461389485,false,toronto_2014_official_declaration,PDF pages 2-3 (printed pages 1-2)
toronto_2014,toronto_2014:selina-chan,Selina Chan,Selina Chan,2336,981054,0.002381112558533985,false,toronto_2014_official_declaration,PDF pages 2-3 (printed pages 1-2)
toronto_2014,toronto_2014:steven-lam,Steven Lam,Steven Lam,226,981054,0.000230364485543100,false,toronto_2014_official_declaration,PDF pages 2-3 (printed pages 1-2)
toronto_2014,toronto_2014:tibor-steinberger,Tibor Steinberger,Tibor Steinberger,188,981054,0.000191630633991605,false,toronto_2014_official_declaration,PDF pages 2-3 (printed pages 1-2)
toronto_2014,toronto_2014:troy-young,Troy Young,Troy Young,411,981054,0.000418937183885902,false,toronto_2014_official_declaration,PDF pages 2-3 (printed pages 1-2)
toronto_2014,toronto_2014:veerayya-kembhavimath,Veerayya Kembhavimath,Veerayya Kembhavimath,294,981054,0.000299677693582616,false,toronto_2014_official_declaration,PDF pages 2-3 (printed pages 1-2)
toronto_2014,toronto_2014:wally-schwauss,Wally Schwauss,Wally Schwauss,97,981054,0.000098873252644605,false,toronto_2014_official_declaration,PDF pages 2-3 (printed pages 1-2)
toronto_2014,tory,John Tory,John Tory,395124,981054,0.402754588432441028,true,toronto_2014_official_declaration,PDF pages 2-3 (printed pages 1-2)
toronto_2018,keesmaat,Jennifer Keesmaat,Keesmaat Jennifer,178193,755493,0.235863204556494898,false,toronto_open_data_2018_results,Mayor workbook; 25 ward sheets aggregated citywide
toronto_2018,toronto_2018:basaric-dobrosav,Basaric Dobrosav,Basaric Dobrosav,2882,755493,0.003814727601711730,false,toronto_open_data_2018_results,Mayor workbook; 25 ward sheets aggregated citywide
toronto_2018,toronto_2018:brosky-chris,Brosky Chris,Brosky Chris,2782,755493,0.003682363701582940,false,toronto_open_data_2018_results,Mayor workbook; 25 ward sheets aggregated citywide
toronto_2018,toronto_2018:buckingham-drew,Buckingham Drew,Buckingham Drew,1971,755493,0.002608892471538452,false,toronto_open_data_2018_results,Mayor workbook; 25 ward sheets aggregated citywide
toronto_2018,toronto_2018:buffey-brian,Buffey Brian,Buffey Brian,1275,755493,0.001687639726642073,false,toronto_open_data_2018_results,Mayor workbook; 25 ward sheets aggregated citywide
toronto_2018,toronto_2018:choy-logan,Choy Logan,Choy Logan,3518,755493,0.004656562006530835,false,toronto_open_data_2018_results,Mayor workbook; 25 ward sheets aggregated citywide
toronto_2018,toronto_2018:christoff-daryl,Christoff Daryl,Christoff Daryl,1751,755493,0.002317691891255114,false,toronto_open_data_2018_results,Mayor workbook; 25 ward sheets aggregated citywide
toronto_2018,toronto_2018:clarke-kevin,Clarke Kevin,Clarke Kevin,3853,755493,0.005099981071962282,false,toronto_open_data_2018_results,Mayor workbook; 25 ward sheets aggregated citywide
toronto_2018,toronto_2018:climenhaga-sarah,Climenhaga Sarah,Climenhaga Sarah,4765,755493,0.006307139841136847,false,toronto_open_data_2018_results,Mayor workbook; 25 ward sheets aggregated citywide
toronto_2018,toronto_2018:gallay-mike,Gallay Mike,Gallay Mike,1940,755493,0.002567859662498527,false,toronto_open_data_2018_results,Mayor workbook; 25 ward sheets aggregated citywide
toronto_2018,toronto_2018:gebresellassi-saron,Gebresellassi Saron,Gebresellassi Saron,15222,755493,0.020148432877604425,false,toronto_open_data_2018_results,Mayor workbook; 25 ward sheets aggregated citywide
toronto_2018,toronto_2018:goldy-faith,Goldy Faith,Goldy Faith,25667,755493,0.033973842246056549,false,toronto_open_data_2018_results,Mayor workbook; 25 ward sheets aggregated citywide
toronto_2018,toronto_2018:graff-brian,Graff Brian,Graff Brian,1139,755493,0.001507624822466919,false,toronto_open_data_2018_results,Mayor workbook; 25 ward sheets aggregated citywide
toronto_2018,toronto_2018:haque-tofazzel,Haque Tofazzel,Haque Tofazzel,2307,755493,0.003053635175971187,false,toronto_open_data_2018_results,Mayor workbook; 25 ward sheets aggregated citywide
toronto_2018,toronto_2018:hossain-monowar,Hossain Monowar,Hossain Monowar,3602,755493,0.004767747682639018,false,toronto_open_data_2018_results,Mayor workbook; 25 ward sheets aggregated citywide
toronto_2018,toronto_2018:humphrey-christopher,Humphrey Christopher,Humphrey Christopher,1428,755493,0.001890156493839122,false,toronto_open_data_2018_results,Mayor workbook; 25 ward sheets aggregated citywide
toronto_2018,toronto_2018:kalevar-chai,Kalevar Chai,Kalevar Chai,615,755493,0.000814037985792059,false,toronto_open_data_2018_results,Mayor workbook; 25 ward sheets aggregated citywide
toronto_2018,toronto_2018:kardys-andrzej,Kardys Andrzej,Kardys Andrzej,1035,755493,0.001369966366332977,false,toronto_open_data_2018_results,Mayor workbook; 25 ward sheets aggregated citywide
toronto_2018,toronto_2018:lam-steven,Lam Steven,Lam Steven,5920,755493,0.007835942887624372,false,toronto_open_data_2018_results,Mayor workbook; 25 ward sheets aggregated citywide
toronto_2018,toronto_2018:langenfeld-kris,Langenfeld Kris,Langenfeld Kris,695,755493,0.000919929105895091,false,toronto_open_data_2018_results,Mayor workbook; 25 ward sheets aggregated citywide
toronto_2018,toronto_2018:mcmillan-jim,McMillan Jim,McMillan Jim,2422,755493,0.003205853661119296,false,toronto_open_data_2018_results,Mayor workbook; 25 ward sheets aggregated citywide
toronto_2018,toronto_2018:nath-gautam,Nath Gautam,Nath Gautam,1474,755493,0.001951043887898366,false,toronto_open_data_2018_results,Mayor workbook; 25 ward sheets aggregated citywide
toronto_2018,toronto_2018:nicula-michael,Nicula Michael,Nicula Michael,1048,755493,0.001387173673349720,false,toronto_open_data_2018_results,Mayor workbook; 25 ward sheets aggregated citywide
toronto_2018,toronto_2018:o-neill-thomas,O'Neill Thomas,O'Neill Thomas,1325,755493,0.001753821676706468,false,toronto_open_data_2018_results,Mayor workbook; 25 ward sheets aggregated citywide
toronto_2018,toronto_2018:osuji-joseph,Osuji Joseph,Osuji Joseph,486,755493,0.000643288554625920,false,toronto_open_data_2018_results,Mayor workbook; 25 ward sheets aggregated citywide
toronto_2018,toronto_2018:pampena-joseph,Pampena Joseph,Pampena Joseph,773,755493,0.001023172947995547,false,toronto_open_data_2018_results,Mayor workbook; 25 ward sheets aggregated citywide
toronto_2018,toronto_2018:rachlis-josh,Rachlis Josh,Rachlis Josh,337,755493,0.000446066343434023,false,toronto_open_data_2018_results,Mayor workbook; 25 ward sheets aggregated citywide
toronto_2018,toronto_2018:renee-d-onne,Renée D!ONNE,Renée D!ONNE,1280,755493,0.001694257921648513,false,toronto_open_data_2018_results,Mayor workbook; 25 ward sheets aggregated citywide
toronto_2018,toronto_2018:ruel-jim,Ruel Jim,Ruel Jim,276,755493,0.000365324364355461,false,toronto_open_data_2018_results,Mayor workbook; 25 ward sheets aggregated citywide
toronto_2018,toronto_2018:sears-james,Sears James,Sears James,680,755493,0.000900074520875773,false,toronto_open_data_2018_results,Mayor workbook; 25 ward sheets aggregated citywide
toronto_2018,toronto_2018:singh-knia,Singh Knia,Singh Knia,3244,755493,0.004293884920177950,false,toronto_open_data_2018_results,Mayor workbook; 25 ward sheets aggregated citywide
toronto_2018,toronto_2018:vardy-jakob,Vardy Jakob,Vardy Jakob,757,755493,0.001001994723974941,false,toronto_open_data_2018_results,Mayor workbook; 25 ward sheets aggregated citywide
toronto_2018,toronto_2018:vintila-ion-gelu,Vintila Ion Gelu,Vintila Ion Gelu,565,755493,0.000747856035727664,false,toronto_open_data_2018_results,Mayor workbook; 25 ward sheets aggregated citywide
toronto_2018,toronto_2018:weenen-jack,Weenen Jack,Weenen Jack,607,755493,0.000803448873781756,false,toronto_open_data_2018_results,Mayor workbook; 25 ward sheets aggregated citywide
toronto_2018,tory,John Tory,Tory John,479659,755493,0.634895359718753185,true,toronto_open_data_2018_results,Mayor workbook; 25 ward sheets aggregated citywide
toronto_2022,acton,Blake Acton,Acton Blake,8893,551890,0.016113718313432024,false,toronto_open_data_2022_results,Mayor workbook; 25 ward sheets aggregated citywide
toronto_2022,brown,Chloe Brown,Brown Chloe-Marie,34821,551890,0.063094094837739405,false,toronto_open_data_2022_results,Mayor workbook; 25 ward sheets aggregated citywide
toronto_2022,penalosa,Gil Peñalosa,Penalosa Gil,98525,551890,0.178522894054974723,false,toronto_open_data_2022_results,Mayor workbook; 25 ward sheets aggregated citywide
toronto_2022,toronto_2022:arrobas-avraham,Arrobas Avraham,Arrobas Avraham,942,551890,0.001706861874648934,false,toronto_open_data_2022_results,Mayor workbook; 25 ward sheets aggregated citywide
toronto_2022,toronto_2022:atkinson-darren,Atkinson Darren,Atkinson Darren,2580,551890,0.004674844624834659,false,toronto_open_data_2022_results,Mayor workbook; 25 ward sheets aggregated citywide
toronto_2022,toronto_2022:buckingham-drew,Buckingham Drew,Buckingham Drew,1679,551890,0.003042272916704416,false,toronto_open_data_2022_results,Mayor workbook; 25 ward sheets aggregated citywide
toronto_2022,toronto_2022:caputolan-elvira,Caputolan Elvira,Caputolan Elvira,1280,551890,0.002319302759607893,false,toronto_open_data_2022_results,Mayor workbook; 25 ward sheets aggregated citywide
toronto_2022,toronto_2022:clarke-kevin,Clarke Kevin,Clarke Kevin,4333,551890,0.007851202232328906,false,toronto_open_data_2022_results,Mayor workbook; 25 ward sheets aggregated citywide
toronto_2022,toronto_2022:climenhaga-sarah,Climenhaga Sarah,Climenhaga Sarah,6729,551890,0.012192647085469931,false,toronto_open_data_2022_results,Mayor workbook; 25 ward sheets aggregated citywide
toronto_2022,toronto_2022:d-cruze-phillip,D'Cruze Phillip,D'Cruze Phillip,1695,551890,0.003071264201199514,false,toronto_open_data_2022_results,Mayor workbook; 25 ward sheets aggregated citywide
toronto_2022,toronto_2022:deville-cory,Deville Cory,Deville Cory,1142,551890,0.002069252930837667,false,toronto_open_data_2022_results,Mayor workbook; 25 ward sheets aggregated citywide
toronto_2022,toronto_2022:efimovskikh-alexey,Efimovskikh Alexey,Efimovskikh Alexey,844,551890,0.001529290257116454,false,toronto_open_data_2022_results,Mayor workbook; 25 ward sheets aggregated citywide
toronto_2022,toronto_2022:gamk-isabella,Gamk Isabella,Gamk Isabella,1151,551890,0.002085560528366160,false,toronto_open_data_2022_results,Mayor workbook; 25 ward sheets aggregated citywide
toronto_2022,toronto_2022:gupta-arjun,Gupta Arjun,Gupta Arjun,2843,551890,0.005151388863722843,false,toronto_open_data_2022_results,Mayor workbook; 25 ward sheets aggregated citywide
toronto_2022,toronto_2022:handjis-peter,Handjis Peter,Handjis Peter,755,551890,0.001368026237112468,false,toronto_open_data_2022_results,Mayor workbook; 25 ward sheets aggregated citywide
toronto_2022,toronto_2022:hatton-robert,Hatton Robert,Hatton Robert,1918,551890,0.003475330228849952,false,toronto_open_data_2022_results,Mayor workbook; 25 ward sheets aggregated citywide
toronto_2022,toronto_2022:hossain-monowar,Hossain Monowar,Hossain Monowar,1840,551890,0.003333997716936346,false,toronto_open_data_2022_results,Mayor workbook; 25 ward sheets aggregated citywide
toronto_2022,toronto_2022:hossain-soaad,Hossain Soaad,Hossain Soaad,1670,551890,0.003025965319175923,false,toronto_open_data_2022_results,Mayor workbook; 25 ward sheets aggregated citywide
toronto_2022,toronto_2022:jamal-khadijah,Jamal Khadijah,Jamal Khadijah,3656,551890,0.006624508507130044,false,toronto_open_data_2022_results,Mayor workbook; 25 ward sheets aggregated citywide
toronto_2022,toronto_2022:langenfeld-kris,Langenfeld Kris,Langenfeld Kris,1326,551890,0.002402652702531302,false,toronto_open_data_2022_results,Mayor workbook; 25 ward sheets aggregated citywide
toronto_2022,toronto_2022:letonja-john,Letonja John,Letonja John,859,551890,0.001556469586330609,false,toronto_open_data_2022_results,Mayor workbook; 25 ward sheets aggregated citywide
toronto_2022,toronto_2022:luk-tony,Luk Tony,Luk Tony,6662,551890,0.012071246081646705,false,toronto_open_data_2022_results,Mayor workbook; 25 ward sheets aggregated citywide
toronto_2022,toronto_2022:malek-ferin,Malek Ferin,Malek Ferin,939,551890,0.001701426008806103,false,toronto_open_data_2022_results,Mayor workbook; 25 ward sheets aggregated citywide
toronto_2022,toronto_2022:punwasi-stephen,Punwasi Stephen,Punwasi Stephen,5236,551890,0.009487397851021037,false,toronto_open_data_2022_results,Mayor workbook; 25 ward sheets aggregated citywide
toronto_2022,toronto_2022:renee-d-onne,Renée D!ONNE,Renée D!ONNE,1483,551890,0.002687129681639457,false,toronto_open_data_2022_results,Mayor workbook; 25 ward sheets aggregated citywide
toronto_2022,toronto_2022:schwartz-kyle,Schwartz Kyle,Schwartz Kyle,1357,551890,0.002458823316240555,false,toronto_open_data_2022_results,Mayor workbook; 25 ward sheets aggregated citywide
toronto_2022,toronto_2022:singh-knia,Singh Knia,Singh Knia,3030,551890,0.005490224501259309,false,toronto_open_data_2022_results,Mayor workbook; 25 ward sheets aggregated citywide
toronto_2022,toronto_2022:srivastava-sandeep,Srivastava Sandeep,Srivastava Sandeep,2024,551890,0.003667397488629981,false,toronto_open_data_2022_results,Mayor workbook; 25 ward sheets aggregated citywide
toronto_2022,toronto_2022:tull-reginald,Tull Reginald,Tull Reginald,3935,551890,0.007130044030513327,false,toronto_open_data_2022_results,Mayor workbook; 25 ward sheets aggregated citywide
toronto_2022,toronto_2022:yan-jack,Yan Jack,Yan Jack,5585,551890,0.010119770244070376,false,toronto_open_data_2022_results,Mayor workbook; 25 ward sheets aggregated citywide
toronto_2022,tory,John Tory,Tory John,342158,551890,0.619974995017122977,true,toronto_open_data_2022_results,Mayor workbook; 25 ward sheets aggregated citywide
toronto_2023,acton,Blake Acton,Acton Blake,264,724638,0.000364319839699271,false,toronto_open_data_2023_mayoral_by_election,2023 Office of the Mayor workbook; 25 ward sheets aggregated citywide
toronto_2023,bailao,Ana Bailão,Bailão Ana,235175,724638,0.324541357201802831,false,toronto_open_data_2023_mayoral_by_election,2023 Office of the Mayor workbook; 25 ward sheets aggregated citywide
toronto_2023,bradford,Brad Bradford,Bradford Brad,9254,724638,0.012770514380973672,false,toronto_open_data_2023_mayoral_by_election,2023 Office of the Mayor workbook; 25 ward sheets aggregated citywide
toronto_2023,brown,Chloe Brown,Brown Chloe,18831,724638,0.025986768565821831,false,toronto_open_data_2023_mayoral_by_election,2023 Office of the Mayor workbook; 25 ward sheets aggregated citywide
toronto_2023,chow,Olivia Chow,Chow Olivia,269372,724638,0.371733196437393568,true,toronto_open_data_2023_mayoral_by_election,2023 Office of the Mayor workbook; 25 ward sheets aggregated citywide
toronto_2023,furey,Anthony Furey,Furey Anthony,35899,724638,0.049540598202136791,false,toronto_open_data_2023_mayoral_by_election,2023 Office of the Mayor workbook; 25 ward sheets aggregated citywide
toronto_2023,hunter,Mitzie Hunter,Hunter Mitzie,21229,724638,0.029296007109756872,false,toronto_open_data_2023_mayoral_by_election,2023 Office of the Mayor workbook; 25 ward sheets aggregated citywide
toronto_2023,matlow,Josh Matlow,Matlow Josh,35572,724638,0.049089338400691104,false,toronto_open_data_2023_mayoral_by_election,2023 Office of the Mayor workbook; 25 ward sheets aggregated citywide
toronto_2023,saunders,Mark Saunders,Saunders Mark,62167,724638,0.085790422252214209,false,toronto_open_data_2023_mayoral_by_election,2023 Office of the Mayor workbook; 25 ward sheets aggregated citywide
toronto_2023,toronto_2023:abdulsalam-bahira,Abdulsalam Bahira,Abdulsalam Bahira,913,724638,0.001259939445626644,false,toronto_open_data_2023_mayoral_by_election,2023 Office of the Mayor workbook; 25 ward sheets aggregated citywide
toronto_2023,toronto_2023:acquaye-emmanuel,Acquaye Emmanuel,Acquaye Emmanuel,236,724638,0.000325679856700863,false,toronto_open_data_2023_mayoral_by_election,2023 Office of the Mayor workbook; 25 ward sheets aggregated citywide
toronto_2023,toronto_2023:ahmed-sharif,Ahmed Sharif,Ahmed Sharif,814,724638,0.001123319505739417,false,toronto_open_data_2023_mayoral_by_election,2023 Office of the Mayor workbook; 25 ward sheets aggregated citywide
toronto_2023,toronto_2023:alam-asadul,Alam Asadul,Alam Asadul,257,724638,0.000354659843949669,false,toronto_open_data_2023_mayoral_by_election,2023 Office of the Mayor workbook; 25 ward sheets aggregated citywide
toronto_2023,toronto_2023:allan-gru-jesse,Allan Gru Jesse,Allan Gru Jesse,352,724638,0.000485759786265694,false,toronto_open_data_2023_mayoral_by_election,2023 Office of the Mayor workbook; 25 ward sheets aggregated citywide
toronto_2023,toronto_2023:aly-atef,Aly Atef,Aly Atef,147,724638,0.000202859910741639,false,toronto_open_data_2023_mayoral_by_election,2023 Office of the Mayor workbook; 25 ward sheets aggregated citywide
toronto_2023,toronto_2023:apostolopoulos-dionysios,Apostolopoulos Dionysios,Apostolopoulos Dionysios,726,724638,0.001001879559172994,false,toronto_open_data_2023_mayoral_by_election,2023 Office of the Mayor workbook; 25 ward sheets aggregated citywide
toronto_2023,toronto_2023:atkinson-darren,Atkinson Darren,Atkinson Darren,192,724638,0.000264959883417651,false,toronto_open_data_2023_mayoral_by_election,2023 Office of the Mayor workbook; 25 ward sheets aggregated citywide
toronto_2023,toronto_2023:atkinson-jamie,Atkinson Jamie,Atkinson Jamie,361,724638,0.000498179780800896,false,toronto_open_data_2023_mayoral_by_election,2023 Office of the Mayor workbook; 25 ward sheets aggregated citywide
toronto_2023,toronto_2023:baking-jose,Baking Jose,Baking Jose,284,724638,0.000391919827555276,false,toronto_open_data_2023_mayoral_by_election,2023 Office of the Mayor workbook; 25 ward sheets aggregated citywide
toronto_2023,toronto_2023:bankas-ben,Bankas Ben,Bankas Ben,203,724638,0.000280139876738454,false,toronto_open_data_2023_mayoral_by_election,2023 Office of the Mayor workbook; 25 ward sheets aggregated citywide
toronto_2023,toronto_2023:beals-claudette,Beals Claudette,Beals Claudette,151,724638,0.000208379908312840,false,toronto_open_data_2023_mayoral_by_election,2023 Office of the Mayor workbook; 25 ward sheets aggregated citywide
toronto_2023,toronto_2023:benway-glen,Benway Glen,Benway Glen,118,724638,0.000162839928350432,false,toronto_open_data_2023_mayoral_by_election,2023 Office of the Mayor workbook; 25 ward sheets aggregated citywide
toronto_2023,toronto_2023:bonilla-eliazar,Bonilla Eliazar,Bonilla Eliazar,310,724638,0.000427799811768083,false,toronto_open_data_2023_mayoral_by_election,2023 Office of the Mayor workbook; 25 ward sheets aggregated citywide
toronto_2023,toronto_2023:buffey-brian,Buffey Brian,Buffey Brian,113,724638,0.000155939931386430,false,toronto_open_data_2023_mayoral_by_election,2023 Office of the Mayor workbook; 25 ward sheets aggregated citywide
